x,y,species cloglog values
856.0,856.0,0.6846004
857.0,857.0,0.7532656
858.0,858.0,0.7865681
859.0,859.0,0.7641372
860.0,860.0,0.24949986
861.0,861.0,0.7608685
862.0,862.0,0.7780358
863.0,863.0,0.40634272
864.0,864.0,0.58416206
865.0,865.0,0.66715777
866.0,866.0,0.1226973
867.0,867.0,0.68741536
868.0,868.0,0.08332728
869.0,869.0,0.17634436
870.0,870.0,0.14774562
871.0,871.0,0.4626212
872.0,872.0,0.82202536
873.0,873.0,0.30352244
874.0,874.0,0.092083104
875.0,875.0,0.7816707
876.0,876.0,0.67455024
877.0,877.0,0.75312465
878.0,878.0,0.2531141
879.0,879.0,0.08393102
880.0,880.0,0.38598123
881.0,881.0,0.037683174
882.0,882.0,0.45623252
883.0,883.0,0.8323229
884.0,884.0,0.0811677
885.0,885.0,0.022912148
886.0,886.0,0.3981113
887.0,887.0,0.5797479
888.0,888.0,0.4033103
889.0,889.0,0.27459663
890.0,890.0,0.6096612
891.0,891.0,0.024276335
892.0,892.0,0.6549964
893.0,893.0,0.2640278
894.0,894.0,0.035526425
895.0,895.0,0.105076365
896.0,896.0,0.65619063
897.0,897.0,0.048121016
898.0,898.0,0.13609493
899.0,899.0,0.118898176
900.0,900.0,0.17239164
901.0,901.0,0.12587999
902.0,902.0,0.5317297
903.0,903.0,0.5566632
904.0,904.0,0.74188495
905.0,905.0,0.03763945
906.0,906.0,0.5959353
907.0,907.0,0.016043292
908.0,908.0,0.60948193
909.0,909.0,0.023716196
910.0,910.0,0.49118838
911.0,911.0,0.108343646
912.0,912.0,0.35132506
913.0,913.0,0.34234408
914.0,914.0,0.41969064
915.0,915.0,0.6077099
916.0,916.0,0.53733975
917.0,917.0,0.01182943
918.0,918.0,0.8400127
919.0,919.0,0.14054088
920.0,920.0,0.43159735
921.0,921.0,0.48847997
922.0,922.0,0.7511677
923.0,923.0,0.024473157
924.0,924.0,0.31330138
925.0,925.0,0.1473103
926.0,926.0,0.032717194
927.0,927.0,0.31817815
928.0,928.0,0.43960232
929.0,929.0,0.4954667
930.0,930.0,0.27094445
931.0,931.0,0.8316951
932.0,932.0,0.8631442
933.0,933.0,0.10081842
934.0,934.0,0.43063748
935.0,935.0,0.24684332
936.0,936.0,0.026025167
937.0,937.0,0.21546602
938.0,938.0,0.45416906
939.0,939.0,0.7334933
940.0,940.0,0.14018917
941.0,941.0,0.15412168
942.0,942.0,0.8300585
943.0,943.0,0.23460235
